comment: this file was generated by carlos-svtools.
64	128	0	128	0	0	0	0	0	0	0	0	0	128	128	128	128	128	128	140	0	64	0	64	112	55	211	255	165	0	0	0	0	128	38	64	96	50	181	255	255	0	0	0	0	0
1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	
10	155	46
140	-1	-1	-1	80	0	-1	-1	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
140	-1	-1	-1	80	0	-1	-1	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
140	-1	-1	-1	80	0	-1	-1	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
140	-1	-1	-1	80	0	-1	-1	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
140	-1	-1	-1	80	0	-1	-1	0	-1	50	-1	128	-1	129	-1	129	-1	-1	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
140	-1	-1	-1	80	0	-1	-1	0	-1	54	-1	140	-1	130	-1	130	-1	-1	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
140	-1	-1	-1	80	0	-1	-1	0	-1	58	-1	128	-1	130	-1	130	-1	-1	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
140	-1	-1	-1	80	0	-1	-1	0	-1	62	-1	119	-1	131	-1	131	-1	-1	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
140	-1	-1	-1	80	0	-1	-1	0	-1	60	-1	114	-1	131	-1	131	-1	-1	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
140	-1	-1	-1	80	0	-1	-1	0	-1	58	-1	119	-1	132	-1	132	-1	-1	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
140	-1	-1	-1	80	0	-1	-1	0	-1	56	-1	121	-1	133	-1	133	-1	-1	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
140	-1	-1	-1	80	0	-1	-1	0	-1	56	-1	113	-1	133	-1	133	-1	-1	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
140	-1	-1	-1	80	0	-1	-1	0	-1	54	-1	106	-1	134	-1	134	-1	-1	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
140	-1	-1	-1	80	0	-1	-1	0	-1	44	-1	98	-1	134	-1	134	-1	-1	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
140	-1	-1	-1	80	0	-1	-1	0	-1	36	-1	94	-1	135	-1	135	-1	-1	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
140	-1	-1	-1	80	0	-1	-1	0	-1	28	-1	88	-1	135	-1	135	-1	-1	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
140	-1	-1	-1	80	0	-1	-1	0	-1	18	-1	82	-1	136	-1	136	-1	-1	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
140	-1	-1	-1	80	0	-1	-1	0	-1	6	-1	76	-1	136	-1	136	-1	-1	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
140	-1	-1	-1	80	0	-1	-1	5	-1	0	-1	71	-1	137	-1	137	-1	-1	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
140	-1	-1	-1	80	0	-1	-1	30	-1	0	-1	70	-1	137	-1	137	-1	-1	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
140	-1	-1	-1	80	0	-1	-1	60	-1	0	-1	71	-1	137	-1	137	-1	-1	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
140	-1	-1	-1	80	0	-1	-1	85	-1	0	-1	74	-1	137	-1	137	-1	-1	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
140	-1	-1	-1	80	0	-1	-1	85	-1	0	-1	74	-1	138	-1	138	-1	-1	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
140	-1	-1	-1	80	0	-1	-1	85	-1	0	-1	72	-1	138	-1	138	-1	-1	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
140	-1	-1	-1	80	0	-1	-1	80	-1	0	-1	70	-1	138	-1	138	-1	-1	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
140	-1	-1	-1	80	0	-1	-1	75	-1	0	-1	68	-1	138	-1	138	-1	-1	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
140	-1	-1	-1	80	0	-1	-1	65	-1	0	-1	65	-1	138	-1	138	-1	-1	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
