time,_SHOULDER_RIGHT_PITCH,_SHOULDER_LEFT_PITCH,_NECK_UNIQUE_ROLL,_NECK_UNIQUE_YAW,_NECK_UNIQUE_PITCH,_ARML_UPPER_ROLL,_ARML_UPPER_YAW,_ARML_MIDDLE_PITCH,_ARML_MIDDLE_YAW,_ARML_EDGE_ROLL,_ARMR_UPPER_ROLL,_ARMR_UPPER_YAW,_ARMR_MIDDLE_PITCH,_ARMR_MIDDLE_YAW,_ARMR_EDGE_ROLL,_HANDL_THUMB_PITCH,_HANDL_INDEX_PITCH,_HANDL_MIDDLE_PITCH,_HANDL_RING_PITCH,_HANDL_LITTLE_PITCH,_HANDR_THUMB_PITCH,_HANDR_INDEX_PITCH,_HANDR_MIDDLE_PITCH,_HANDR_RING_PITCH,_HANDR_LITTLE_PITCH,_HEADL_OPHRYON_VERT,_HEADL_EYELIDU_VERT,_HEADL_EYELIDD_VERT,_HEADL_FACER_TENSE,_HEADL_FACEL_TENSE,_HEADC_EYEBROWR_VERT,_HEADC_EYEBROWL_VERT,_HEADC_EYER_YAW,_HEADC_EYEL_YAW,_HEADC_EYES_PITCH,_HEADR_LIPUP_REACH,_HEADR_LIPDOWN_REACH,_HEADR_MOUTHR_OPEN,_HEADR_MOUTHL_OPEN,_HEADR_CHIN_ROLL,_HIP_UNIQUE_PITCH,_HIP_UNIQUE_ROLL,_HIP_UNIQUE_YAW,_WHEEL_UNIQUE_VERT,_WHEEL_UNIQUE_STEEL,_WHEEL_UNIQUE_SPEED,_WHEEL_UNIQUE_BREAK,_ADD,_ADD,_ADD
10.75,0.9037424666,0.4399365459,0,0,0,-0.0772637234,0.4335359318,0.4475671385,0,0,0.5935296208,0.7282880124,0.7155107462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2554371977,0,-0.0042985805,0,0,0,0,0,0,0
11,0.8561926058,0.4418593283,0,0,0,-0.135042777,0.4220190829,0.4076772504,0,0,0.5161633396,0.7174534031,0.7183269208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2676649258,0,-0.0044600085,0,0,0,0,0,0,0
11.25,0.8134986613,0.4497740736,0,0,0,-0.1877666294,0.4111623034,0.3778272371,0,0,0.4458093779,0.7053641349,0.7209818154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280151064,0,-0.0047219851,0,0,0,0,0,0,0
11.5,0.7752388377,0.4305674659,0,0,0,-0.1202429812,0.4144492814,0.513697223,0,0,0.4292027027,0.6672918804,0.8734511363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241025848,0,-0.002376202,0,0,0,0,0,0,0
11.75,0.7299994711,0.4164670193,0,0,0,-0.0623751634,0.4120399094,0.656445211,0,0,0.4115588625,0.6213948216,1.0004970718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2127163362,0,0.0110439075,0,0,0,0,0,0,0
12,0.7427934534,0.4194721333,0,0,0,-0.0638335259,0.4148719304,0.6415027547,0,0,0.4193282117,0.6326713057,0.9597987796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2220713081,0,0.0076516171,0,0,0,0,0,0,0
12.25,0.7688293387,0.4244904156,0,0,0,-0.0645660106,0.4198467356,0.5675200774,0,0,0.4404155761,0.6525386127,0.8456890326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2415909403,0,0.0041303413,0,0,0,0,0,0,0
12.5,0.7734107182,0.4267303677,0,0,0,-0.0630420226,0.4223312904,0.6021131836,0,0,0.4478134362,0.6537570855,0.9055064172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236533169,0,0.00180536,0,0,0,0,0,0,0
12.75,0.767694053,0.4273345713,0,0,0,-0.0538434975,0.4241364284,0.6629149037,0,0,0.4481285522,0.6462581455,0.9480476338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2276053565,0,0.0020961769,0,0,0,0,0,0,0
13,0.7575504066,0.4277904041,0,0,0,-0.0491383827,0.4251321248,0.78609093,0,0,0.451740568,0.630851819,1.0755912633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2099437957,0,0.0048796041,0,0,0,0,0,0,0
13.25,0.709774385,0.4181111038,0,0,0,-0.0365157602,0.4166071903,1.0256677089,0,0,0.4331459482,0.5814182825,1.4371810947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1745955334,0,0.0194813876,0,0,0,0,0,0,0
13.5,0.6743870568,0.413977707,0,0,0,-0.0200669125,0.4135191411,0.9514897109,0,0,0.3877465623,0.5666107635,1.3922270403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1605861799,0,0.0239164416,0,0,0,0,0,0,0
13.75,0.6119492926,0.4084976861,0,0,0,-0.0263819907,0.4076927128,0.8865040886,0,0,0.2895101051,0.5470302555,1.2641560199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1521840737,0,0.0305158227,0,0,0,0,0,0,0
14,0.6352336355,0.4135491147,0,0,0,-0.0213642703,0.4130286839,0.8396837355,0,0,0.3295974139,0.5534326223,1.1224906132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1676730899,0,0.0390685334,0,0,0,0,0,0,0
14.25,0.6520739513,0.4180294291,0,0,0,-0.013343863,0.4178289477,0.7790784757,0,0,0.3489319677,0.5627409479,0.8898506084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1842492816,0,0.0480568961,0,0,0,0,0,0,0
14.5,0.6686726829,0.423743764,0,0,0,-0.0071075079,0.4236877629,0.7710798973,0,0,0.3682281547,0.5716272187,0.8402524718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1906778902,0,0.0532702301,0,0,0,0,0,0,0
14.75,0.6574407656,0.4234031929,0,0,0,0.0097964214,0.4232966992,0.7552643906,0,0,0.3655594294,0.5594213432,0.7847679845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1843591711,0,0.0593276926,0,0,0,0,0,0,0
15,0.65169681,0.4252606289,0,0,0,0.0201477501,0.424812181,0.7740356646,0,0,0.365497274,0.5523639702,0.8205761961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1748301384,0,0.06042032,0,0,0,0,0,0,0
15.25,0.5984127817,0.4178294596,0,0,0,0.0308306541,0.4167572564,0.7653991139,0,0,0.3516820206,0.4947288465,0.7962087791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1617270737,0,0.0833223989,0,0,0,0,0,0,0
