time,_SHOULDER_RIGHT_PITCH,_SHOULDER_LEFT_PITCH,_NECK_UNIQUE_ROLL,_NECK_UNIQUE_YAW,_NECK_UNIQUE_PITCH,_ARML_UPPER_ROLL,_ARML_UPPER_YAW,_ARML_MIDDLE_PITCH,_ARML_MIDDLE_YAW,_ARML_EDGE_ROLL,_ARMR_UPPER_ROLL,_ARMR_UPPER_YAW,_ARMR_MIDDLE_PITCH,_ARMR_MIDDLE_YAW,_ARMR_EDGE_ROLL,_HANDL_THUMB_PITCH,_HANDL_INDEX_PITCH,_HANDL_MIDDLE_PITCH,_HANDL_RING_PITCH,_HANDL_LITTLE_PITCH,_HANDR_THUMB_PITCH,_HANDR_INDEX_PITCH,_HANDR_MIDDLE_PITCH,_HANDR_RING_PITCH,_HANDR_LITTLE_PITCH,_HEADL_OPHRYON_VERT,_HEADL_EYELIDU_VERT,_HEADL_EYELIDD_VERT,_HEADL_FACER_TENSE,_HEADL_FACEL_TENSE,_HEADC_EYEBROWR_VERT,_HEADC_EYEBROWL_VERT,_HEADC_EYER_YAW,_HEADC_EYEL_YAW,_HEADC_EYES_PITCH,_HEADR_LIPUP_REACH,_HEADR_LIPDOWN_REACH,_HEADR_MOUTHR_OPEN,_HEADR_MOUTHL_OPEN,_HEADR_CHIN_ROLL,_HIP_UNIQUE_PITCH,_HIP_UNIQUE_ROLL,_HIP_UNIQUE_YAW,_WHEEL_UNIQUE_VERT,_WHEEL_UNIQUE_STEEL,_WHEEL_UNIQUE_SPEED,_WHEEL_UNIQUE_BREAK,_ADD,_ADD,_ADD
3.75,-0.708112768104,-0.204968562482,0,0,0,0.125430878942,-1.74431894591,-0.569673843276,0,0,-0.225739024044,-0.381927664548,-1.27499772916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.230165261,-0.204173159828,0,0,0,0,0,0,0
4.0,-0.76935653959,-0.200293403853,0,0,0,0.0692367878128,-1.51156283832,-0.488393046564,0,0,-0.251828540243,-0.459240973477,-1.10689205801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38719835916,-0.228973135288,0,0,0,0,0,0,0
4.25,-0.75519858616,-0.196434273312,0,0,0,0.077717696738,-1.51283684959,-0.462933761427,0,0,-0.269464959834,-0.368008556062,-1.14964296936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35064100433,-0.215288540516,0,0,0,0,0,0,0
4.5,-0.722024650831,-0.192391098739,0,0,0,0.101031039267,-1.52259041093,-0.428708843466,0,0,-0.292463166222,-0.179174009814,-1.28433902636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.26268785744,-0.189901279084,0,0,0,0,0,0,0
4.75,-0.69064952724,-0.18835159629,0,0,0,0.125706615008,-1.46736966585,-0.388772211995,0,0,-0.313918831331,0.00337485270867,-1.446648381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.15754983519,-0.164803568053,0,0,0,0,0,0,0
5.0,-0.661080826934,-0.184315211293,0,0,0,0.151830257272,-1.30120552583,-0.352463483234,0,0,-0.33387240359,0.175308753098,-1.62120284347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.03218105708,-0.140021527283,0,0,0,0,0,0,0
5.25,-0.633304969903,-0.180281374769,0,0,0,0.179489917186,-0.991744342663,-0.346506049738,0,0,-0.352383880476,0.334221961731,-1.78964252367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.884640957298,-0.115579076035,0,0,0,0,0,0,0
5.5,-0.607291090283,-0.176249500074,0,0,0,0.208774437605,-0.63052402764,-0.408704514687,0,0,-0.369526609816,0.479357292351,-1.93865607234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.71585431163,-0.0914978626737,0,0,0,0,0,0,0
5.75,-0.582994719193,-0.172218978914,0,0,0,0.239771899263,-0.371342598708,-0.54330276181,0,0,-0.385382085287,0.611053042918,-2.06319466255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.531444619803,-0.0677972276063,0,0,0,0,0,0,0
6.0,-0.563324066212,-0.173076683282,0,0,0,0.267232488564,-0.519554299071,-0.517709434396,0,0,-0.389271865957,0.593726631864,-2.08556073638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.469321961105,-0.0637795301944,0,0,0,0,0,0,0
