0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,-0.176788270473,-0.139559447765,0.0,0.0,0.0,-0.0876033152429,-0.0569234490395,-0.0847531855106,-0.0438814759254,-0.0467965087088,-0.00532883405685,0.0,-0.0847531855106,-0.0438814759254,-0.0467965087088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34999370575,1.11022302463e-16,0.0389525294304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,-0.176788270473,-0.139559447765,0.0,0.0,0.0,-0.0876033152429,-0.0569234490395,-0.0847531855106,-0.0438814759254,-0.0467965087088,-0.00532883405685,0.0,-0.0847531855106,-0.0438814759254,-0.0467965087088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34999370575,1.11022302463e-16,0.0389525294304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75,-0.176788270473,-0.139559447765,0.0,0.0,0.0,-0.0876033152429,-0.0569234490395,-0.0847531855106,-0.0438814759254,-0.0467965087088,-0.00532883405685,0.0,-0.0847531855106,-0.0438814759254,-0.0467965087088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34999370575,1.11022302463e-16,0.0389525294304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.176788270473,-0.139559447765,0.0,0.0,0.0,-0.0876033152429,-0.0569234490395,-0.0847531855106,-0.0438814759254,-0.0467965087088,-0.00532883405685,0.0,-0.0847531855106,-0.0438814759254,-0.0467965087088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34999370575,1.11022302463e-16,0.0389525294304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.25,-0.176788270473,-0.139559447765,0.0,0.0,0.0,-0.0876033152429,-0.0569234490395,-0.0847531855106,-0.0438814759254,-0.0467965087088,-0.00532883405685,0.0,-0.0847531855106,-0.0438814759254,-0.0467965087088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34999370575,1.11022302463e-16,0.0389525294304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,-0.176788270473,-0.139559447765,0.0,0.0,0.0,-0.0876033152429,-0.0569234490395,-0.0847531855106,-0.0438814759254,-0.0467965087088,-0.00532883405685,0.0,-0.0847531855106,-0.0438814759254,-0.0467965087088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34999370575,1.11022302463e-16,0.0389525294304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.75,-0.176788270473,-0.139559447765,0.0,0.0,0.0,-0.0876033152429,-0.0569234490395,-0.0847531855106,-0.0438814759254,-0.0467965087088,-0.00532883405685,0.0,-0.0847531855106,-0.0438814759254,-0.0467965087088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34999370575,1.11022302463e-16,0.0389525294304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,-0.176788270473,-0.139559447765,0.0,0.0,0.0,-0.0876033152429,-0.0569234490395,-0.0847531855106,-0.0438814759254,-0.0467965087088,-0.00532883405685,0.0,-0.0847531855106,-0.0438814759254,-0.0467965087088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34999370575,1.11022302463e-16,0.0389525294304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.25,-0.176788270473,-0.139559447765,0.0,0.0,0.0,-0.0876033152429,-0.0569234490395,-0.0847531855106,-0.0438814759254,-0.0467965087088,-0.00532883405685,0.0,-0.0847531855106,-0.0438814759254,-0.0467965087088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34999370575,1.11022302463e-16,0.0389525294304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,-0.172653079033,-0.139654099941,0.0,0.0,0.0,-0.0787597250248,-0.0554968714714,-0.0760007500648,-0.0439255237579,-0.0467701638417,0.00188606977463,0.0,-0.0760007500648,-0.0439255237579,-0.0467701638417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353553414345,1.11022302463e-16,0.0263860821724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.75,-0.144262909889,-0.134415745735,0.0,0.0,0.0,-0.0472974305868,-0.0283825397491,-0.033849298954,-0.0432019233704,-0.0490118932534,0.0294810533524,0.0,-0.033849298954,-0.0432019233704,-0.0490118932534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312350749969,0.0,-0.0237634181976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,-0.141860067844,-0.133727371693,0.0,0.0,0.0,-0.0459615273346,-0.0262859463692,-0.0280091762543,-0.0465769767761,-0.049431398596,0.030223608017,0.0,-0.0280091762543,-0.0465769767761,-0.049431398596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307037055492,1.11022302463e-16,-0.0276523828506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.25,-0.146794259548,-0.134200751781,0.0,0.0,0.0,-0.0406643062299,-0.0150367021561,-0.00449740886688,-0.0583311915398,-0.0487020369175,0.0316632986069,0.0,-0.00449740886688,-0.0583311915398,-0.0487020369175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29510819912,-1.11022302463e-16,-0.039912045002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5,-0.141126930714,-0.135718464851,0.0,0.0,0.0,-0.0571514896579,-0.0394932627678,-0.054147541523,-0.0438470840454,-0.0513563199814,0.0224837660789,0.0,-0.054147541523,-0.0438470840454,-0.0513563199814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.323416054249,1.11022302463e-16,-0.0172429680824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.75,-0.157560050488,-0.148227214813,0.0,0.0,0.0,-0.0772790121729,-0.0467779636383,-0.136468797922,-0.022336602211,-0.0593591370808,-0.00705146789551,0.0,-0.136468797922,-0.022336602211,-0.0593591370808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.338711321354,-1.11022302463e-16,0.014056622982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,-0.146845161915,-0.144476056099,0.0,0.0,0.0,-0.0347239154761,-0.0233147144318,-0.117211222649,-0.0286203622818,-0.0578293706246,0.020857155323,0.0,-0.117211222649,-0.0286203622818,-0.0578293706246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347047805786,0.0,-0.0216361880302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.25,-0.145696818829,-0.142240226269,0.0,0.0,0.0,-0.0285342879448,-0.014801800251,-0.103972911835,-0.0294223427773,-0.0555766349503,0.0273309350014,0.0,-0.103972911835,-0.0294223427773,-0.0555766349503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.349634468555,1.11022302463e-16,-0.0346112847328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,-0.146398186684,-0.141955792904,0.0,0.0,0.0,-0.0285296919203,-0.0148549675941,-0.104207158089,-0.02916264534,-0.0554705631781,0.0269305706024,0.0,-0.104207158089,-0.02916264534,-0.0554705631781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34942895174,0.0,-0.0345035195351,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.75,-0.146868348122,-0.141658902168,0.0,0.0,0.0,-0.0285301545601,-0.0149989128113,-0.104322969913,-0.0286039710045,-0.0553757332259,0.0266390442848,0.0,-0.104322969913,-0.0286039710045,-0.0553757332259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.349312365055,0.0,-0.0343137383461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
